建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:36:33.240846","0050","元大台灣50","000000","000000","000000.000000","134.55","38","0.00","0.00","134.55","16","134.60","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:37:09.936740","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","263","0.04","0.75","5.34","8","5.35","288","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:37:09.162783","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:37:09.097128","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:37:08.849052","2330","台積電","083709","899919","083709.899919","570.00","1832","3.00","0.53","569.00","5","570.00","135","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:37:09.131477","UD06","道瓊06","083710","000000","083710.000000","34522.00","1","50.00","0.15","34522.00","1","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:37:09.097128","UN2206","那斯達克2206","083710","000000","083710.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:37:09.086269","TX05","台指05","083710","000000","083710.000000","17190.00","1","-88.00","-0.51","17187.00","1","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:37:09.046490","MTX05","小台05","083710","000000","083710.000000","17178.00","7","-100.00","-0.58","17175.00","2","17178.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:37:38.430161","0050","元大台灣50","000000","000000","000000.000000","134.55","38","0.00","0.00","134.55","27","134.60","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:37:45.054836","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","263","0.04","0.75","5.34","18","5.35","298","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:37:44.162223","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:37:44.095954","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:37:38.944386","2330","台積電","083740","009987","083740.009987","570.00","1830","3.00","0.53","569.00","6","570.00","139","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:37:44.131114","UD06","道瓊06","083745","000000","083745.000000","34555.00","1","83.00","0.24","34555.00","2","34894.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:37:44.094896","UN2206","那斯達克2206","083745","000000","083745.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:37:44.078108","TX05","台指05","083745","000000","083745.000000","17190.00","1","-88.00","-0.51","17187.00","2","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:37:44.046116","MTX05","小台05","083745","000000","083745.000000","17178.00","7","-100.00","-0.58","17175.00","2","17178.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:38:18.962019","0050","元大台灣50","000000","000000","000000.000000","134.70","50","0.15","0.11","134.60","6","134.80","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:38:20.565617","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","263","0.04","0.75","5.34","18","5.35","308","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:38:19.164462","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:38:19.105692","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:38:19.475670","2330","台積電","083820","478897","083820.478897","570.00","1933","3.00","0.53","569.00","4","570.00","36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:38:19.130607","UD06","道瓊06","083820","000000","083820.000000","34555.00","1","83.00","0.24","34555.00","2","34894.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:38:19.098009","UN2206","那斯達克2206","083820","000000","083820.000000","0.00","0","0.00","0.00","14301.00","4","14349.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:38:19.083535","TX05","台指05","083820","000000","083820.000000","17190.00","1","-88.00","-0.51","17187.00","2","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:38:19.045927","MTX05","小台05","083820","000000","083820.000000","17178.00","9","-100.00","-0.58","17175.00","2","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:38:39.427596","0050","元大台灣50","000000","000000","000000.000000","134.70","50","0.15","0.11","134.60","6","134.80","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:38:55.881084","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","263","0.04","0.75","5.34","18","5.35","366","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:38:54.159275","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:38:54.108187","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:38:54.978091","2330","台積電","083855","904001","083855.904001","570.00","1933","3.00","0.53","569.00","4","570.00","44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:38:54.134570","UD06","道瓊06","083855","000000","083855.000000","34555.00","1","83.00","0.24","34555.00","2","34894.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:38:54.105776","UN2206","那斯達克2206","083855","000000","083855.000000","0.00","0","0.00","0.00","14301.00","4","14349.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:38:54.090652","TX05","台指05","083855","000000","083855.000000","17190.00","1","-88.00","-0.51","17187.00","2","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:38:49.047984","MTX05","小台05","083850","000000","083850.000000","17178.00","9","-100.00","-0.58","17178.00","1","17219.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:39:29.576992","0050","元大台灣50","000000","000000","000000.000000","134.70","50","0.15","0.11","134.70","1","134.80","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:39:30.981455","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","266","0.04","0.75","5.34","18","5.35","363","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:39:29.161954","TX06","台指06","000000","000000","000000.000000","17200.00","1","-44.00","-0.26","17200.00","19","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:39:29.108381","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:39:30.091253","2330","台積電","083930","990058","083930.990058","570.00","1933","3.00","0.53","569.00","5","570.00","47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:39:29.128886","UD06","道瓊06","083930","000000","083930.000000","34555.00","1","83.00","0.24","34555.00","2","34894.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:39:29.097390","UN2206","那斯達克2206","083930","000000","083930.000000","0.00","0","0.00","0.00","14301.00","4","14349.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:39:29.081653","TX05","台指05","083930","000000","083930.000000","17190.00","1","-88.00","-0.51","17187.00","2","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:39:29.045391","MTX05","小台05","083930","000000","083930.000000","17178.00","9","-100.00","-0.58","17178.00","1","17219.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
